french-qa_num,perplexity
140,4.212984085083008
141,5.291391372680664
142,6.882134437561035
143,4.697678089141846
144,5.227782249450684
145,5.309816360473633
146,4.947216510772705
147,5.023828506469727
148,5.796841621398926
149,6.238277435302734
150,4.656919002532959
151,5.998899459838867
152,4.681532382965088
153,4.796523571014404
154,5.865283012390137
155,5.202464580535889
156,5.564624786376953
157,4.9648261070251465
158,4.343854904174805
159,7.085310935974121
160,6.632103443145752
161,6.228618621826172
162,4.972187519073486
163,3.880969762802124
164,5.6103057861328125
165,6.314225196838379
166,5.31027364730835
167,5.742853164672852
168,6.746427059173584
169,5.5198893547058105
170,6.653095722198486
171,7.205888748168945
172,6.789043426513672
173,5.37277889251709
174,5.667044162750244
175,6.048396587371826
176,5.941246032714844
177,5.099735260009766
178,6.698802471160889
179,8.056514739990234
180,5.719310283660889
181,4.926031589508057
182,6.515244960784912
183,4.44179630279541
184,4.439554691314697
185,5.988313674926758
186,3.22841215133667
187,3.1327404975891113
188,6.202311038970947
189,5.50769567489624
190,6.284389019012451
191,10.054936408996582
192,6.525244235992432
193,5.288134574890137
194,3.8058083057403564
195,4.144189357757568
196,6.5648674964904785
197,7.325109481811523
198,5.3633012771606445
199,6.13770866394043
200,7.170414924621582
201,4.701062202453613
202,5.644482612609863
203,6.977204322814941
204,5.345943450927734
205,4.986661911010742
206,8.288524627685547
207,7.177478313446045
208,9.876823425292969
209,8.0845947265625
210,6.118090629577637
211,7.46899938583374
212,5.483351230621338
213,7.126389503479004
214,4.596378326416016
215,6.357296943664551
216,7.111627101898193
217,5.340917110443115
218,5.426050186157227
219,7.636447429656982
220,5.187170028686523
221,5.155222415924072
222,5.394990921020508
223,5.185132026672363
224,6.106963157653809
225,5.459829807281494
226,6.7199554443359375
227,6.242250442504883
228,6.980947971343994
229,6.236181259155273
230,5.056525707244873
231,5.755921840667725
232,5.4361748695373535
233,6.840015888214111
234,4.512260913848877
235,5.028756618499756
236,4.775829792022705
237,6.2351861000061035
238,5.2177534103393555
239,9.429030418395996
240,6.144558429718018
241,6.897867679595947
242,6.539896488189697
243,4.8533172607421875
244,6.970914840698242
245,5.082945346832275
246,5.566845893859863
247,5.050596714019775
248,5.7254133224487305
249,3.348229169845581
250,5.152032375335693
251,5.343947887420654
252,4.947986602783203
253,5.096024513244629
254,5.011226177215576
255,5.541627883911133
256,5.313780307769775
257,5.4261369705200195
258,5.677226543426514
259,4.880702495574951
260,7.45361328125
261,4.994815349578857
262,4.2874555587768555
263,5.748982906341553
264,5.806169509887695
265,7.919966220855713
266,6.191498756408691
267,5.487725734710693
268,6.196509838104248
269,4.337801456451416
270,6.361825942993164
271,4.849266529083252
272,6.0899248123168945
273,5.051815509796143
274,5.322261333465576
275,5.3900146484375
276,6.184875965118408
277,8.001188278198242
278,9.517471313476562
279,4.400850296020508
280,5.58952522277832
281,4.8073906898498535
282,6.079012393951416
283,4.125274181365967
284,4.775104522705078
285,3.666595935821533
286,4.175426483154297
287,3.051496744155884
288,4.1530351638793945
289,6.296152114868164
290,4.900184631347656
291,4.701495170593262
292,5.114864349365234
293,7.414896011352539
294,5.53490686416626
295,6.9089131355285645
296,6.681809425354004
297,4.605416774749756
298,8.27132797241211
299,8.327509880065918
300,9.951839447021484
301,6.891378402709961
302,7.339724063873291
303,8.768570899963379
304,7.665014266967773
305,7.283416271209717
306,7.202425956726074
307,10.659805297851562
308,8.639410972595215
309,5.927449703216553
310,8.896201133728027
311,6.688722133636475
312,7.2271246910095215
313,6.8335113525390625
314,9.825726509094238
315,6.233942031860352
316,10.953278541564941
317,6.695481300354004
318,10.017308235168457
319,8.086325645446777
320,11.886250495910645
321,9.239205360412598
322,9.518590927124023
323,8.098936080932617
324,6.794005393981934
325,9.05121898651123
326,10.34384822845459
327,6.4041876792907715
328,7.108084201812744
329,7.110664367675781
330,11.635231018066406
331,7.761132717132568
332,6.518614292144775
333,5.503234386444092
334,7.386072635650635
335,7.276928901672363
336,7.152512550354004
337,8.65311336517334
338,11.061385154724121
339,8.218107223510742
340,8.568623542785645
341,8.160656929016113
342,8.496052742004395
343,8.296168327331543
344,7.574422836303711
345,6.915073871612549
346,8.821889877319336
347,8.710671424865723
348,12.095925331115723
349,12.72928237915039
350,7.673046588897705
