french-qa_num,perplexity
143,5.683416366577148
144,6.1111836433410645
145,6.19695520401001
146,5.705267429351807
147,5.279323577880859
148,7.244072914123535
149,7.102242469787598
150,5.149483680725098
151,6.6022210121154785
152,5.187857151031494
153,5.348376750946045
154,6.474084854125977
155,5.678831577301025
156,6.368595123291016
157,5.670555591583252
158,4.853670120239258
159,7.993254661560059
160,7.48425817489624
161,7.105219841003418
162,5.502012252807617
163,4.439294338226318
164,6.522555828094482
165,8.095503807067871
166,6.282229423522949
167,6.557892322540283
168,7.216999053955078
169,6.6126275062561035
170,7.713779926300049
171,7.938086032867432
172,7.7836103439331055
173,5.672711372375488
174,6.619703769683838
175,6.911656856536865
176,7.327858924865723
177,6.426299571990967
178,7.865078449249268
179,9.402560234069824
180,6.68002462387085
181,5.746879577636719
182,7.395247459411621
183,5.487665176391602
184,5.0728607177734375
185,6.504844665527344
186,3.639387845993042
187,3.3528835773468018
188,7.287837505340576
189,6.370115280151367
190,7.070255279541016
191,12.440235137939453
192,8.215256690979004
193,5.999061584472656
194,4.300445556640625
195,4.8334479331970215
196,7.2664008140563965
197,8.459630012512207
198,6.279503345489502
199,7.050542831420898
200,7.860688209533691
201,5.515163421630859
202,6.275181770324707
203,7.944754600524902
204,5.821649551391602
205,5.533229827880859
206,10.011012077331543
207,8.723432540893555
208,10.55814266204834
209,8.60386848449707
210,7.1461029052734375
211,8.512896537780762
212,5.859982013702393
213,7.802832126617432
214,5.384491920471191
215,7.390664577484131
216,8.369855880737305
217,6.2108964920043945
218,6.384195327758789
219,9.693855285644531
220,5.841609954833984
221,5.760555267333984
222,6.160344123840332
223,6.088440895080566
224,6.987042427062988
225,6.166905403137207
226,7.617392539978027
227,7.61879825592041
228,7.867334842681885
229,7.23112678527832
230,6.114428520202637
231,6.823935508728027
232,6.530771255493164
233,8.33717155456543
234,5.126369476318359
235,5.76576566696167
236,5.191601753234863
237,7.099128246307373
238,5.923164367675781
239,11.23238468170166
240,6.909331321716309
241,8.005895614624023
242,7.85396671295166
243,5.612277030944824
244,7.948776721954346
245,5.649981498718262
246,6.40806770324707
247,5.243602752685547
248,6.416252613067627
249,3.6247739791870117
250,6.032315731048584
251,6.163755416870117
252,5.610445499420166
253,6.151361465454102
254,5.878567218780518
255,6.573578357696533
256,6.412101745605469
257,6.241266250610352
258,6.326810836791992
259,5.709564685821533
260,8.682683944702148
261,5.70509672164917
262,4.8307085037231445
263,6.697027683258057
264,7.2289347648620605
265,9.39509391784668
266,7.252517223358154
267,5.660429000854492
268,6.932344913482666
269,4.994101524353027
270,7.691551208496094
271,5.674055576324463
272,6.439024448394775
273,5.931578636169434
274,6.04298210144043
275,6.635358810424805
276,6.820577621459961
277,9.520676612854004
278,10.848952293395996
279,5.038488388061523
280,6.543706893920898
281,5.347288608551025
282,6.436444282531738
283,4.6316938400268555
284,5.858939170837402
285,4.1776123046875
286,4.828540325164795
287,3.702446937561035
288,5.014845848083496
289,7.647104263305664
290,5.954552173614502
291,5.39464807510376
292,5.8616204261779785
293,9.44047737121582
294,6.145644187927246
295,8.321173667907715
296,7.851139545440674
297,5.130973815917969
298,9.224377632141113
299,9.58668327331543
300,10.127154350280762
301,7.695873260498047
302,8.552706718444824
303,10.133544921875
304,8.81015682220459
305,8.199225425720215
306,8.713735580444336
307,11.759608268737793
308,9.442201614379883
309,6.398503303527832
310,10.559579849243164
311,7.494575500488281
312,8.850234985351562
313,8.259485244750977
314,11.833870887756348
315,7.2228474617004395
316,13.487466812133789
317,7.671204566955566
318,10.898853302001953
319,9.377233505249023
320,13.545825004577637
321,11.124839782714844
322,11.16006851196289
323,9.117501258850098
324,8.290032386779785
325,10.48482608795166
326,12.0365571975708
327,7.605525970458984
328,8.690553665161133
329,9.008224487304688
330,13.599519729614258
331,9.71403694152832
332,8.210236549377441
333,6.43924617767334
334,9.44022274017334
335,8.201199531555176
336,8.08729362487793
337,10.222380638122559
338,12.469924926757812
339,9.480594635009766
340,9.65178394317627
341,8.812041282653809
342,9.69774341583252
343,9.49989128112793
344,8.457491874694824
345,7.590642929077148
346,9.687211036682129
347,10.013370513916016
348,13.46944522857666
349,13.741031646728516
350,8.168490409851074
